ID,Date,Text,Category
127,2024-03-27 20:25,"לבחור מתנות זה לא קל🎁
הכלי הנחמד והשימושי 👇🏼
 https://giftideasai.com/en/search
יעזור לכם בדיוק בזה, מזינים פרמטרים כמו גיל והאירוע לכבודו המתנה והכלי יציע לכם מגוון אפשרויות מאמזון, גם אם לא תזמינו מאמזון זו דרך נהדרת לקבל רעיונות וכיוונים למתנה.
הכלי זמין בנייד ובמחשב באנגלית וחינמי לחלוטין.
שתפו עם חברים.ות 🎁
קישור לרכישת הקלטות של סדנאות וקורסים ב 25% הנחה 👇🏼
 https://pay.sumit.co.il/25696t/4fzojv

תהנו ✌🏻
הנרי -  Henryai.online  💛",כלי בינה
128,2024-04-02 21:41,"חברת OpenAI לא נחה, הפעם לא מדובר בעדכון אלא שינוי חביב
כעת ניתן להשתמש ב ChatGPT👇🏼
 https://chat.openai.com
בגרסתו החינמית ללא הרשמה וללא חשבון משתמש 😱
למה זה טוב?
ניתן לשלוח שאילתות מכל מכשיר וללא קישור לכתובת המייל שלכם.
החסרונות?
הצ'אט לא נשמר והתוכן והשירותים שהבוט מציע מוגבלים יותר.
מה דעתכם? שינוי מבורך או מסוכן? ישמש אתכם? 🪄
השינוי זמין לרוב המשתמשים בנייד ובמחשב ✌🏻
מה תהיה הבשורה הבאה שהחברה תביא?
יש לכם ניחושים? חלומות? 🤩
תהנו ושתפו עם חברים.ות🎆
קישור לקבוצה השקטה עם עדכונים וטיפים על בינה המלאכותית בווצאפ👇🏼
 https://chat.whatsapp.com/ExPMeXpDypDApvH6R2jCrU
הנרי",עדכונים
129,2024-04-03 22:19,"האם סוף סוף יש תחרות ל Suno ai?
חברת stability ai שאחראית למחולל התמונות המופלא בקוד פתוח stable diffusion
משחררת היום את גרסה 2.0 של מודל יצירת המוזיקה שלה Stable Audio 🎶
 כעת ניתן ליצור קטעים מוזיקליים (ללא שירה) באורך של עד 3 דקות 😱
המודל מאפשר יצירה של מפרומפט טקסט והכי חשוב, ניתן להעלות קטע מוזיקלי קיים וממנו ליצור 🪄
המודל זמין לנייד ולמחשב, ניתן להרשם עם גוגל, בגרסה החינמית ניתן ליצור עד 20 קטעים מוזיקליים בחודש 🤟🏻
המודל זמין פה👇🏼
 https://www.stableaudio.com

מוזמנים.ות לצרף חברים לקבוצת יצירת המוזיקה ב AI בפייסבוק 👇🏼
 https://bit.ly/aigroups
תהנו, צרו מנגינות מופלאות 🎶
הנרי -  Henryai.online  💛",כלי בינה
130,2024-04-07 21:30,"תכנת העיצוב קנבה מאפשרת יצירת גרפיקה, וידאו, מצגות ועוד בקלות ובמהירות.💫
לקנבה יש אפליקציות שמתחברות אליה, למשל גוגל דרייב וכד' אבל גם כלי בינה כמו Dall-e, Niro ועוד.
נתקלתי ב👇🏼
 https://www.canva.com/your-apps/AAFzZ0Q1_BE/secretink
אפליקציה המאפשרת יצירת תמונות בינה שעוטפות או מסוות אותיות באמצעות טכנולוגית קונטרלנט🥅
התהליך פשוט מאוד, מפעלים את האפליקציה בקנבה, בתבה הראשונה מזינים את האותיות הרצויות (גם בעברית) בתבה השנייה מזינים תאור תמונה *באנגלית* ולוחצים על  Generate, בכל יצירה תקבלו תוצר 1.
הכלי חינמי וזמין דרך קנבה במחשב ובנייד ✌🏻
רוצים לדעת להשתמש בקנבה ביסודיות ולעומק?
מוזמנים לרכוש את ההקלטה המוזלת של הקורס שלי, הקורס כולל 3 מפגשים בני 75 דקות:
- עיצוב גרפי בקנבה
- יצירת ועריכת וידאו בקנבה
- שימוש מתקדם ו AI בקנבה
לרכישת הקורס 👇🏼
 https://pay.sumit.co.il/25696t/4fzojv/4i5ywg/payment/
תהנו ושתפו עם חברים.ות 📩
הנרי -  Henryai.online ",כלי בינה
131,2024-04-09 21:30,"הפודקאסט השבועי👇🏼
 https://open.spotify.com/episode/0Xk52GOtbsUnLMSbAGJJI3?si=2q5sQPu1RfGGk6KB2sIgnA&utm_source=copy-link

הפעם בינה מלאכותית מכיוון קצת אחר.
בלי קשר לבינה מלאכותית פודקאסט תחנת ירח הוא מהחביבים עליי בשנים האחרונות ומשקף הרבה מתפיסת עולמי, אני מקווה שתהנו ממנו✌🏻

שנשמע בשורות טובות 💛
הנרי -  https://bit.ly/henryAi ",שונות
134,2024-04-10 19:46,"יש קצת הייפ סביב 👇🏼
 https://simplified.com?fpr=ai22
בצדק או לא? תחליטו בעצמכם. מדובר באתר שמרכז כלי בינה גרפיים:
יצירת מצגות, תמונות, פרסומות, ציור לתמונה ועוד.
הכל במקום אחד, כולל גרסה חינמית, תומך בעברית ועובד בנייד או במחשב (בגרסה החינמית לא הכל זמין בעברית)
כדי לגשת לכל כלי הבינה לחצו על Show all כמו בתמונה 👆🏼
ספרו לנו בקבוצה הפתוחה מה דעתכם על האתר 👇🏼
 https://bit.ly/aigroups
תהנו, צרו דברים מרהיבים ושתפו עם חברים
הנרי -  Henryai.online  💛",כלי בינה
135,2024-04-11 20:53,"אתמול הרצאתי למכללת תל חי, היה ממש כיף ואני מרגיש שנתתי הרבה ערך, מרגש לקבל כזה פידבק מראש המחלקה והסטודנטים, תודה✌🏻
אם אתם רוצים הדרכה עבורכם או עבור חברה / מוסד חינוכי מוזמנים.ות לכתוב לי ווצאפ למספר 0585005171

שימו לב שעדכנתי את מאגר כלי הבינה יש בו כעת 150 כלים 👇🏼
 https://affiliate.notion.so/aitool
אם יש כלים שאתם אוהבים מוזמנים לשלוח לי בפרטי ואוסיף למאגר 📩
תהנו ושתפו עם חברים.ות
סופ""ש שקט 💫
הנרי -  Henryai.online  💛",כלי בינה
136,2024-04-15 21:56,"ערב טוב 🪄
בעקבות בקשה מחבר הקהילה רון קסלר יצרתי בוט בינה על בסיס מאגר הכלים שלי. ניתן לבקש מהבוט מידע על כלי בינה והוא יצטט אותם מהמאגר. מוזמנים להשתמש ולשתף ואשמח לפידבק על המאגר והבוט. קישור לבוט 👇🏼
 https://poe.com/Henry.Ai-Tools-Info
אם גם אתם רוצים לדעת איך ליצור בוטים על המידע שלכם ביום ה' 25.04 בשעה 19:00 אקיים סדנה בנושא. בסדנה נכיר את פלטפורמת POE החינמית, נסקור את מודלי השפה השונים הזמינים וניצור בוט אישי על המידע שלנו. משך המפגש 60 דקות, סיכום והקלטה ישלחו לכל הנרשמים.
פרטים נוספים והרשמה 👇🏼
 https://pay.sumit.co.il/25696t/73f9ep/73ff4q/payment
שיהיה ערב שקט
הנרי -  Henryai.online  💛",כלי בינה
137,2024-04-17 20:46,"בדר''כ אני לא משתף פרומפטים כי אני מעדיף לתת חכה 🎣 ולא דגים 🐟 אבל הכלל היחיד שלי זה שאין כללים ואפילו בכלל הזה אני לא עומד 😉
אז הנה פרומפט ותהליך שיצור לכם לוגו מושלם לעסק:
""אני רוצה ליצור לוגו חדש לעסק שלי. התנהג כמו מעצב גרפי, שאל אותי שאלות על העסק והטעם העיצובי שלי כדי ליצור ולהתאים לי לוגו מרהיב.""
המשיכו בהתכתבות עד לקבלת התוצאה הרצויה☄️
הפרומפט מתאים לבוטים כמו Copilot או GPT בתשלום שיכולים לכלול תמונות בהתכתבות (שימו 🩷 קופיילוט בחינם לא לשימוש מסחרי)

מה דעתכם על הלוגו שיצרתי? 👍🏻👎🏻?

כל קבוצות הקהילה 👇🏼
 https://bit.ly/aigroups
תהנו ושתפו עם חברים📩
הנרי -  Henryai.online  💛",שונות
138,2024-04-19 10:56,"שאלו אותי על כלים לתרגום בכלל ומסמכים בפרט.
אז יצרתי בוט תרגום עברית/אנגלית אנגלית/עברית, הבוט רץ על פלטפורמת POE החינמית, ניתן להרשם לאתר עם חשבון גוגל ויש כמות הודעות יומית חינמית, כדי לתרגם פשוט שלחו לבוט טקסט או מסמך (txt, word, pdf) בשפה אחת והוא יחזיר אותו מתורגם לשפה השנייה ↔️
קישור לבוט ⬇️
 https://poe.com/Eng-Heb.translator
באותו עניין ביום ה' 25.04 בשעה 19:00 אקיים סדנת יצירת בוט בינה מותאם אישית.
בסדנה נכיר את פלטפורמת POE, נעשה סקירה של מודלי שפה שונים ונראה כיצד ליצור בוט בהתאמה אישית ואפילו עם מידע שנזין אליו 🤖
משך המפגש 60 דקות, הקלטה וסיכום סדנה ישלחו לכל הנרשמים.
פרטים נוספים והרשמה ⬇️
 https://pay.sumit.co.il/25696t/73f9ep/73ff4q/payment
תהנו ושתפו עם חברים.ות
שיהיה סופ""ש נעים ושקט
הנרי י  Henry.ai  💛",כלי בינה
139,2024-04-21 16:41,"סדנת יצירת בוט בינה מותאם אישית 🤖

בסדנה המעשית נראה כיצד ליצור בוט בינה מותאם אישית שיהפוך לעוזר האישי הדיגיטלי שלכם. הבוט יכיר את הצרכים, תחומי העניין, המידע והסגנון שלכם, ויוכל לסייע בפעילויות חכמות ויעילות, למשל:

✅ בוט שמכיר את המידע והקבצים שלכם ונותן מענה מדויק לשאלות ספציפיות.
✅ בוט שמכיר את חומר הלימוד ועוזר לכם בתהליך הלמידה.
✅ בוט שמכיר את העסק והתחום שלכם ומסייע בניהול ופרודוקטיביות.
✅ בוט שמכיר את סגנון הכתיבה שלכם ויוצר תוכן איכותי עבורכם.
ועוד ועוד

את הבוט שתיצרו תוכלו לשתף עם אחרים בקלות.
הבוט יעזור לכם לחסוך זמן, לשפר ביצועים ולהגביר פרודוקטיביות.
את הבוטים ניצור ונריץ על פלטפורמת POE החינמית.

הסדנה מיועדת לקהל הרחב, סטודנטים, עצמאים, אנשי חינוך ועסקים קטנים. אין צורך בידע מקדים.

🕛 מתי?
יום ה' 25.4 בשעה 19:00
⏳ משך?
60 דקות.
הקלטה וסיכום סדנה ישלחו לכל הנרשמים לאחר המפגש. 📩

לפרטים נוספים והרשמה 👇🏼
 https://pay.sumit.co.il/25696t/73f9ep/73ff4q/payment
האתר שלי👇🏼
 https://bit.ly/henryAi
נתראה 😃
הנרי -  Henry.AI ",סדנאות
140,2024-04-24 14:30,"חברת Adobe מוציאה את גרסה 3 של מחולל התמונות הנפלא Firefly, כעת המחולל יכול ליצור תמונות ראליסטיות ועשירות יותר ונוספו לו יכולות כמו יצירת תמונות דומות לתמונה קיימת, שיפור פרטים בתמונה ועוד.
זה נוסף על יכולות קדומות של המחולל כמו סגנונות שונים, יצירת תמונה תוך שמירה על מבנה מתמונה קודמת, שיפור פרומפטים ועוד ✌🏻
המחולל זמין בנייד ובמחשב (מומלץ מהמחשב), מבין עברית וכולל 25 יצירות חינם בחודש (משאיר סימן מים קטן) ☄️
אם תרצו הדרכה על המחולל סמנו 👍🏻 להודעה.
קישור למחולל 👇🏼
 https://firefly.adobe.com
להרשמה לסדנת יצירת בוט בינה מותאם אישית, מחר יום ה' בשעה 19:00👇🏼
 https://pay.sumit.co.il/25696t/73f9ep/73ff4q/payment
חג שמח
הנרי -  Henryai.online  🎗️",כלי בינה
141,2024-04-30 21:16,"אחד הדברים המפתיעים בבינה זה היכולות שלה בהקשר של אינטליגנציה רגשית.
שיחה קולית קצרה עם 👇🏼
 https://demo.hume.ai
ותקבלו ניתוח מדיוק של הרגשות שלכם😱
חינמי ואינו מצריך הרשמה. מנתח גם אם מדברים עברית אבל עונה רק באנגלית.
זמין מהמחשב והפלאפון (מומלץ ממחשב).
מאוד מסקרן החיבור בין טיפול / רגשות אנושיים ובינה מלאכותית.
קישור לרכישת הקלטות של סדנאות וקורסים ב 25% הנחה 👇🏼
 https://pay.sumit.co.il/25696t/4fzojv
תהנו ושתפו עם חברים✌🏻
הנרי - Henryai 🎗️",קורסים
142,2024-05-02 19:54,"הגרסה העברית של Gemini, כלי הבינה של גוגל, קיבל עדכון חשוב.🦋
כעת, Gemini יכול לענות על שאלות בעברית הנוגעות לתכנים מיוטיוב, מידע על מלונות וטיסות, וכן לשלוף פרטים ממיילים בג'ימייל שלכם. בנוסף, Gemini בעברית זמין כעת גם באנדרואיד ובאפליקציית גוגל ל-iOS, לא כאפליקציה נפרדת אלא כחלק מאפליקציית Google.
בנוסף ניתן גם להשתמש ב Gemini ישירות מתוך דפדפן כרום על ידי הקלדת ""gemini@"" ואז הפרומפט.

בעניין דומה אך שונה, מודל השפה claude מקבל אפליקציה יעודית למכשירי אפל (בלבד) 🍎

 מדריך ישן שלי לג'מיני (בארד בזמנו) 👇🏼
 https://youtu.be/ordg7S_Onfc?si=CPaheyQ5ULb2gZLx
העדכון הרשמי 👇🏼
 https://gemini.google.com/updates
בשורות טובות 🎗️
הנרי -  Henryai.online ",עדכונים
143,2024-05-08 21:04,"*מטבח ניסויי הבינה של גוגל*👩‍🍳 🪄

מדריך בטקסט וצילום מסך 👆🏼

מדובר בשלושה כלים באתר אחד, מחולל מוזיקה, מחולל תמונה ומעבדת טקסט.  ניתן לעבור בין הכלים בפינה למעלה (חץ אדום).

בצילום אנו בכלי המוזיקה, ניתן להחליף בין מצב רגיל למצב DJ (סימון כחול).

תוכלו להקליד פרומפט בטקסט כדי ליצור מוזיקה ו/או לשלב בלוקים מוכנים של סגנונות וז'אנרים (חצים ירוקים).

יש משהו מרענן ויצירתי באוסף הכלים הזה, בפרט במעבדת המוזיקה והטקסט🧑‍🎨

האתר חינמי לגמרי, מצריך הרשמה עם גוגל, תומך חלקית בעברית וזמין במחשב ובנייד (מומלץ ממחשב, יש באגים בנייד)

קישור לאתר 👇🏼
 https://aitestkitchen.withgoogle.com

מה דעתכם עם המדריך בטקסט וצילום מסך? 👎🏻👍🏻 ?

תהנו ושתפו עם חברים.ות
הנרי -  Henryai.online  🎗️",מדריכים
144,2024-05-14 21:02,"האם GPT ניצח בתחרות מודלי הבינה??
חברת OpenAI מוציאה עדכון משמעותי לצ'אט המפורסם ChatGPT, גם למשתמשים חינמים.
*העדכון כולל בין היתר:*
- ניתן לבצע חיפוש ברשת בכל התכתבות, כלומר כעת המודל עדכני.
- המודל יכול *לקרוא* מגוון קבצים - טקסט, תמונות, וידאו וסאונד.
- שיפור ביצועים משמעותי, גם בעברית.
- בהמשך - שיחות וידאו ושיחות קוליות בלייב עם המודל.
- הבנה וזיהוי של טון ורגשות בשיחות והקלטות, ועוד.

מה זה אומר תכלס? מגוון שימושים רחב בהרבה, כולל עירוב מדיות ושיפור בתוצר.
למעט יצירת תמונות.
כעת אפילו בגרסתו החינמית GPT הוא מודל רב עצמה ותחרות משמעותית ל Gemini ו Claude.

אילו שימושים חדשים נפתחו כעת? מה דעתכם? ניצחו בתחרות?

מוזמנים לצפות בדוגמאות בפרסום הרשמי 👇🏼
 https://openai.com/index/hello-gpt-4o
אני ממליץ להשתמש בצ'ט *באפליקציה* שכבר עכשיו מציעה שיחה קולית מרשימה או במחשב.
אפליקצית אנדרואיד 👇🏼
 https://play.google.com/store/apps/details?id=com.openai.chatgpt
אפליקצית אפל 👇🏼
 https://apps.apple.com/us/app/chatgpt/id6448311069
אם אתם עדיין לא באחת מקבוצות העדכונים השקטות בווצפ בהן אני שולח עדכונים מדריכים ותכני בינה מלאכותית 👇🏼
 https://chat.whatsapp.com/ExPMeXpDypDApvH6R2jCrU
תהנו ושתפו עם חברים.ות🪄
חג עצמאות שמח 🇮🇱
הנרי - HenryAI 🎗️",עדכונים
145,2024-05-15 21:52,"שווה להכיר את 👇🏼
 https://www.udio.com
בדומה ל SUNO הוא כלי נהדר ליצירת מוזיקה ושירים.
לאחר הרשמה פשוטה תוכלו להזין פרומפט בעברית או אנגלית וליצור מוזיקה.
תוכלו לבחור:
- ללא מילים (instrumental).
- עם מילים אוטומטיות.
- מילים שאתם תזינו.
בהזנת מילים משלכם (אפשר בעברית, רצוי לנקד) תוכלו לציין בית, פזמון וגשר *באנגלית* ע""י  סוגריים מרובעות לדוגמה:
[Chorus]
תוכלו לבחור סגנון מוזיקלי אחד או יותר ע""י הוספת שם הסגנון *באנגלית* בסוף הפרומפט לדוגמה:
 ""a song about a cowboy's love story, pop, hip hop""
לכל פרומפט המחולל יוצר 2 קטעים מוזיקליים באורך 32 שניות.
לאחרונה Udio קיבל עדכון משמעותי, כעת ניתן להאריך שירים עד לאורך של 15 דקות, ניתן גם לבחור אם להאריך בתחילת הקטע הקיים או בסופו ומאיזה חלק מהקטע הקיים המודל יצור את התוספת. משתמשים בתשלום יכולים גם לערוך קטעים קיימים (Inpaint).
הכלי זמין בנייד ובמחשב וכולל כמות שימושים חינמית כל חודש.
קבוצה ליצירת מוזיקה בבינה מלאכותית👇🏼
 https://www.facebook.com/groups/421068271865173/?ref=share
תהנו צרו שירים מגניבים ושתפו עם חברים.ות 🪄
הנרי -  Henryai.online  🎗️",עדכונים
146,2024-05-23 20:12,"לאחרונה יצאה גוגל במספר הכרזות בהקשר של בינה מלאכותית.
אני משתדל להביא לכם דברים פרקטיים ולא סתם הכרזות גרידא אז הנה משהו פרקטי ונגיש ✌🏻
פיצ'רים חדשים של בינה מלאכותית זמינים לכל המשתמשים באפליקציית google photos, גם בישראל. למי שלא מכיר זו תוכנה נפלאה לגיבוי ושיתוף תמונות.
הפיצ'רים כוללים יכולות כמו מחיקת אובייקטים מתמונות, שינוי צבעים, הוספת אפקטים מיוחדים ועוד.
גוגל מציעה חלק מהכלים הללו בחינם אבל שימוש מלא זמין למנויי פרימיום בלבד.
כדי להשתמש בפיצ'רים החדשים פשוט היכנסו לתמונה באפליקציה ולחצו על edit כמו בצילום המסך המצורף לאחר מכן תוכלו להשתמש במגוון כלים וכלי בינה כדי לערוך את התמונה. 🎨
תוכלו למצוא את Google Photos כאפליקציה לאפל ואנדרואיד וכאתר למחשב.

הפרסום הרשמי 👇🏼
 https://blog.google/products/photos/google-photos-editing-features-availability
קישור לרכישת הקלטות של סדנאות וקורסים ב 25% הנחה 👇🏼
 https://pay.sumit.co.il/25696t/4fzojv
תהנו ושתפו עם חברים.ות ✌🏻
הנרי -  Henryai.online  🎗️",כלי בינה
147,2024-05-27 20:54,"נתקלתם בכתבה מעניינת ובא לכם לתרגם אותה ולשמור סיכום שלה כמסמך דוקס?
רוצים ליצור שאלון Google Forms בדקה?
 קבלו את תוסף Brisk teaching
תוסף עוצמתי לדפדפן הכרום עם מגוון יכולות: יצירת מצגות, שאלונים, מערכי שיעור, מתן משוב ועוד 😱
יצרתי לכם מדריך מצולם מקיף ופשוט על התוסף מוזמנים לצפות, לשתף ולשאול שאלות בתגובות 👇🏼
 https://youtu.be/U1jfo6zzUeA
תהנו ושתפו עם חברים.ות
הנרי -  Henryai.online  🎗️",מדריכים
148,2024-05-29 20:54,"הכירו את מחולל המצגות העוצמתי *גמא -  Gamma*
תוכלו ליצור עימו מצגות מרהיבות מפרומפט קצר בטקסט, או מסמך וורד וכד'.
לאחר יצירת המצגת תוכלו לערוך אותה בקלות באופן ידני או באמצעות בינה, ולשלב בה גרפים סרטונים ועוד.
תוכלו להציג את המצגת ישירות מהכלי, להוריד אותה כ pdf/ppt ואף לשתף אותה כקישור. 🔗
הכלי יוצר מצגות מרשימות ומשלב בהן תמונות, אך כמו כל כלי הבינה התוצר מצריך דיוק.
הכלי תומך בעברית וזמין בנייד או במחשב. תוכלו ליצור איתו 10 מצגות לגמרי בחינם 😄
קישור לכלי👇🏼
 https://try.gamma.app/AI22
אם תרצו סדנה/מדריך מצולם לכלי סמנו 🙏🏻 להודעה זו.
תהנו ושתפו עם חברים.ות 🪄
הנרי -  Henryai.online  🎗️",מדריכים
149,2024-06-03 19:37,"ערב טוב 🪄
בהמשך לשחרור המודל החדש של חברת OpenAI:
 GPT 4o
עליו כתבתי לכם לפני כמה שבועות (המודל זמין לכולם, קישור בתחתית) החברה משחררת פיצ'רים נוספים -
1. חנות ה GPTs שהם גרסאות של הצ'אט עם יכולות והתמחויות מיוחדת זמינה לכל המשתמשים, גם החינמיים(סימון אדום).
2. ניתן לחבר את גוגל או מיקרוסופט דרייב ישירות לצ'אט ולטעון ממנו קבצים (סימון כחול).
הפיצ'רים זמינים בנייד ובמחשב ותומכים בעברית. יחד עם יכולות המודל החדש כמו חיפוש ברשת, ניתוח מידע, טבלאות, שמע ואף וידאו הופכים את GPT לכלי רב עוצמה ושימושי.

יצא לכם כבר להתנסות במודל החדש?

קישור לGPT והמודל החדש:
 https://chatgpt.com

תהנו ושתפו עם חברים.ות
הנרי -  Henryai.online  🎗️",כלי בינה
150,2024-06-04 21:24,"מחולל המוזיקה המופלא Suno קיבל עדכון גרסה (גרסה 3.5) 👏🏼
העדכון כולל:
- יצירת שירים באורך 4 דקות 😱
- הארכת שירים ב 2 דקות בכל הארכה
- שיפור משמעותי באיכות התוצר, ובפרט בעברית ✌🏻🇮🇱
את השיר המצורף 👆🏼 יצרתי עם הגרסה החדשה, אפילו לא ניקדתי🪄
שימו 🩷 כעת ניתן ליצור מנגינה בלבד עם כפתור ה-instrumental.
ניתן ליצור עד 5 פעמים ביום חינם בסונו. זמין בנייד ובמחשב.

מדריך מצולם לסונו👇🏼
 https://youtu.be/nXeqBdmohyI
הקהילה הישראלית ליצירת מוזיקה בבינה👇🏼
 https://www.facebook.com/groups/421068271865173
תהנו, צרו מוזיקה ושירים מדהימים. 🎼
שתפו עם חברים.ות 😃
הנרי -  Henryai.online  🎗️",עדכונים
151,2024-06-09 19:43,"גוגל משיקה במגוון מדינות בהן גם ישראל פלטפורמה בשם NotebookLM - כלי עוצמתי מבוסס בינה מלאכותית.
NotebookLM מאפשר למשתמשים להעלות מסמכים שונים כמו קבצי PDF, Google Docs ואתרי אינטרנט, ולנתח ולסכם את התוכן באמצעות בינה מלאכותית בצורה ויזואלית וממוקדת.
תוכלו לפתוח מחברת ()Notebook עבור כל נושא ולהעלות אליו מספר מסמכים עליהם תוכלו לבקש תובנות, לשאול שאלות, ולקבל סיכומים ובגדול לשלוף ולעבד מהם מידע בקלות. תוכלו גם לקבל סימוכין למידע שקיבלתם מתוך מסמכי המקור. הכלי משתמש במודל הבינה של גוגל -Gemini 1.5 Pro, מודל התומך בהבנת תוכן טקסט, תמונות וידאו ומצגות.
NotebookLM  זמין גלובלית, כשירות ניסיוני בחינם. אני אשתדל ליצור לכם מדריך מצולם מפורט עבורו.
קישור לכלי 👇
 https://notebooklm.google.com
כל קבוצות הקהילה 👇
 https://bit.ly/aigroups
תהנו ושתפו עם חברים
הנרי -   Henryai.online  🎗🏳️‍🌈",מדריכים
152,2024-06-13 19:19,"כתבתי לכם בעבר על 👇🏼
 https://audionotes.ai/?via=AI22
כלי נהדר לתמלול וכתיבה מהירה, הכלי כולל 3 פונקציות קשורות: תמלול, תרגום וסיכום.
תוכלו להתאים את השפה וסוג הסיכום שתקבלו,
תמיכה מלאה בעברית.
הכלי זמין באתר וגם כאפליקציה.
אם נרשמים ניתן לתמלל חינם עד 6 דקות בכל הקלטה וסה""כ 30 דקות בחודש.
מה התחדש עכשיו?
נוסף בוט לווצאפ ולטלגרם, מדובר בהתכתבות ווצאפ רגילה רק עם בוט אליה תוכלו להקליט ישירות או להעביר אליו קבצי שמע מהתכתבות אחרת.
על כל הקלטה תקבלו שלוש הודעות: ההודעה הראשונית תכלול תמלול מלא,  ההודעה השנייה תכיל סיכום תמציתי. ההודעה השלישית תציג רשימת תבליטים עם המידע מהקובץ.

הבוט זמין במספר -
+1 (646) 496-5161
תהנו, תמללו, וכתבו
הנרי -  Henryai.online  🎗️🏳️‍🌈",כלי בינה
153,2024-06-14 17:43,"פריצת דרך מטורפת בעולם יצירת הוידאו 😱
הכלי המטריף Dream Vision של Luma AI נפתח לקהל הרחב - לגמרי בחינם.
הכלי יכול ליצור סרטונים בסגנונות שונים באורך 5 שניות לקטע באיכות מדהימה 👏🏼
כל הפרטים במדריך המצולם הפשוט שיצרתי לכם 👇🏼
 https://youtu.be/52G0s_hA7js
תהנו, צרו סרטונים מרהיבים ושתפו עם חברים 📥
סופ""ש שקט ובשורות טובות 🎗️
הנרי -  Henryai.online  🏳️‍🌈",מדריכים
154,2024-06-18 13:13,"לא לגמרי בינה מלאכותית אבל ממש מגניב קבלו מדריך פשוט ליצירת עיצוב צבעוני שעשוי ממילים לגמרי בחינם 😱
ותודה לאביתר שפילמן מהקהילה על הפצת רעיונות טובים וספציפית שהכיר לי את הכלי 🙏🏻
קישור למדריך 👇🏼
 https://youtube.com/shorts/OF0c_iGJ3kE
קישור לכלי 👇🏼
 https://wordart.com/create
כל ערוצי הבינה המלאכותית שלי 👇🏼
 https://linktr.ee/henryai
תהנו ושתפו  עם חברים 🧚🏼‍♂️
הנרי 🎗️🏳️‍🌈",מדריכים
155,2024-06-18 21:42,"הרבה זמן לא שלחתי לכם פודקאסט וחבל שכך (?)
אנחנו שומעים הרבה על בינה ככלי עסקי, פרודוקטיבי ואומנותי, אבל מה עם בינה ככלי לעשיית טוב?
בדיוק על זה הפודקאסט 👇🏼
 https://open.spotify.com/episode/4S1XI7m8j4gvk9DSXDarS4?si=yToVUF0rTT-Sdh5m0xbvSA&utm_source=copy-link
נהנתי ממנו מאוד.
אם אתם רוצים הרצאה או סדנה לכם/מקום העבודה /קבוצת חברים מוזמנים לפנות אליי
0585005171
 ✌🏻
שיבואו עלינו ימים טובים 🎗️
הנרי -  Henryai.online ",כלי בינה
156,2024-06-19 21:23,"ערב טוב 🪄
והיום אנטי בינה מלאכותית ✋🏻
בטח שמתם לב שעכשיו כל פעם שעושים חיפוש בגוגל מקבלים בראש התוצאות תשובת בינה מלאכותית.
זה פוגע ביוצרי התוכן ובעלי האתרים שכניסת המשתמשים נמנעת מהם וגם הבינה המלאכותית של גוגל כבר עשתה פדיחות רציניות ואף משעשעות ובכללי נראה שהיא לא ה""מודל הכי ממודל בקלמר""
מנוע החיפוש👇🏼
 https://udm14.com
מציע תוצאות חיפוש נקיות מבינה מלאכותית, לפעמים אין כמו הישן והטוב ✌🏻
אם אתם עדיין לא  ביוטיוב זה הזמן 👇🏼
 https://youtube.com/@AIWithHenry?sub_confirmation=1
תהנו ושתפו עם חברים.ות📥
הנרי -  Henryai.online  🎗️🏳️‍🌈",שונות
157,2024-06-20 19:30,"אנתרופיק השיקה היום את קלוד 3.5 סונט, מודל בינה מלאכותית חדש ומתקדם.
קלוד בכלל מודל נפלא והמודל החדש מציג ביצועים משופרים במגוון תחומים כמו חשיבה ברמה אקדמית, ידע כללי, ותכנות. הוא מהיר פי שניים מהגרסה הקודמת ומסוגל להבין טוב יותר הומור והוראות מורכבות. קלוד 3.5 סונט זמין בחינם באתר הרגיל 👇🏼
 https://www.Claude.ai
עם אפשרויות נוספות למנויים. בנוסף, אנתרופיק מציגה תכונה חדשה בשם ""Artifacts - ארטיפקטס"" המאפשרת למשתמשים לעבוד על תוכן שקלוד יוצר, כמו קטעי קוד או עיצובי אתרים, בחלון נפרד לצד השיחה לעבודה נוחה יותר ✌🏻

העדכון הרשמי 👇🏼
 https://www.anthropic.com/news/claude-3-5-sonnet
 אם יש לכם חברים.ות שעדיין לא עוקבים שלחו להם את הקישור שלי 👇🏼
 https://whatsapp.com/channel/0029VaS1v8x6buMPXKLqyq3A
הנרי -  Henryai.online  🎗️🏳️‍🌈",עדכונים
